tournament_sheet,match_id,match_title,map_set_index,map_name,team_name,player_name,hero_name,usage_count
Japan - Stage 1,Japan - Stage 1__match_0023,Round Robin [Bo5],3,Numbani,Lazuli,DOX,Reinhardt,1
Japan - Stage 1,Japan - Stage 1__match_0023,Round Robin [Bo5],3,Numbani,Lazuli,NHZ,Brigitte,1
Japan - Stage 1,Japan - Stage 1__match_0023,Round Robin [Bo5],3,Numbani,Lazuli,umi,Juno,1
Japan - Stage 1,Japan - Stage 1__match_0023,Round Robin [Bo5],3,Numbani,Lazuli,umi,Baptiste,1
Japan - Stage 1,Japan - Stage 1__match_0023,Round Robin [Bo5],3,Numbani,TOKYO TAIYOs,ans,Bastion,1
Japan - Stage 1,Japan - Stage 1__match_0023,Round Robin [Bo5],3,Numbani,TOKYO TAIYOs,ans,Emre,1
Japan - Stage 1,Japan - Stage 1__match_0023,Round Robin [Bo5],3,Numbani,TOKYO TAIYOs,ans,Cassidy,1
Japan - Stage 1,Japan - Stage 1__match_0023,Round Robin [Bo5],3,Numbani,TOKYO TAIYOs,ta1yo,Symmetra,1
Japan - Stage 1,Japan - Stage 1__match_0023,Round Robin [Bo5],3,Numbani,TOKYO TAIYOs,ta1yo,Mei,1
Japan - Stage 1,Japan - Stage 1__match_0023,Round Robin [Bo5],3,Numbani,TOKYO TAIYOs,PEPPI,Sigma,1
Japan - Stage 1,Japan - Stage 1__match_0023,Round Robin [Bo5],3,Numbani,TOKYO TAIYOs,epic,Lúcio,1
Japan - Stage 1,Japan - Stage 1__match_0023,Round Robin [Bo5],3,Numbani,TOKYO TAIYOs,Mihawk,Baptiste,1
Japan - Stage 1,Japan - Stage 1__match_0024,Round Robin [Bo5],0,Busan,99DIVINE,SORI,Emre,1
Japan - Stage 1,Japan - Stage 1__match_0024,Round Robin [Bo5],0,Busan,99DIVINE,HRY,Tracer,1
Japan - Stage 1,Japan - Stage 1__match_0024,Round Robin [Bo5],0,Busan,99DIVINE,HRY,Symmetra,1
Japan - Stage 1,Japan - Stage 1__match_0024,Round Robin [Bo5],0,Busan,99DIVINE,ICHI,Hazard,1
Japan - Stage 1,Japan - Stage 1__match_0024,Round Robin [Bo5],0,Busan,99DIVINE,ICHI,Orisa,1
Japan - Stage 1,Japan - Stage 1__match_0024,Round Robin [Bo5],0,Busan,99DIVINE,Supreme,Brigitte,1
Japan - Stage 1,Japan - Stage 1__match_0024,Round Robin [Bo5],0,Busan,99DIVINE,Supreme,Wuyang,1
Japan - Stage 1,Japan - Stage 1__match_0024,Round Robin [Bo5],0,Busan,99DIVINE,D4IJIN,Juno,1
Japan - Stage 1,Japan - Stage 1__match_0024,Round Robin [Bo5],0,Busan,Telomere,Breadturtle,Tracer,1
Japan - Stage 1,Japan - Stage 1__match_0024,Round Robin [Bo5],0,Busan,Telomere,Breadturtle,Symmetra,1
Japan - Stage 1,Japan - Stage 1__match_0024,Round Robin [Bo5],0,Busan,Telomere,pav2l,Emre,1
Japan - Stage 1,Japan - Stage 1__match_0024,Round Robin [Bo5],0,Busan,Telomere,pav2l,Cassidy,1
Japan - Stage 1,Japan - Stage 1__match_0024,Round Robin [Bo5],0,Busan,Telomere,Vosa1q,D.Va,1
Japan - Stage 1,Japan - Stage 1__match_0024,Round Robin [Bo5],0,Busan,Telomere,Vosa1q,Ramattra,1
Japan - Stage 1,Japan - Stage 1__match_0024,Round Robin [Bo5],0,Busan,Telomere,kiibo,Brigitte,1
Japan - Stage 1,Japan - Stage 1__match_0024,Round Robin [Bo5],0,Busan,Telomere,Elysia,Ana,1
Japan - Stage 1,Japan - Stage 1__match_0024,Round Robin [Bo5],0,Busan,Telomere,Elysia,Juno,1
Japan - Stage 1,Japan - Stage 1__match_0024,Round Robin [Bo5],1,Rialto,99DIVINE,SORI,Emre,1
Japan - Stage 1,Japan - Stage 1__match_0024,Round Robin [Bo5],1,Rialto,99DIVINE,HRY,Echo,1
Japan - Stage 1,Japan - Stage 1__match_0024,Round Robin [Bo5],1,Rialto,99DIVINE,HRY,Pharah,1
Japan - Stage 1,Japan - Stage 1__match_0024,Round Robin [Bo5],1,Rialto,99DIVINE,ICHI,Winston,1
Japan - Stage 1,Japan - Stage 1__match_0024,Round Robin [Bo5],1,Rialto,99DIVINE,Supreme,Ana,1
Japan - Stage 1,Japan - Stage 1__match_0024,Round Robin [Bo5],1,Rialto,99DIVINE,D4IJIN,Kiriko,1
Japan - Stage 1,Japan - Stage 1__match_0024,Round Robin [Bo5],1,Rialto,Telomere,Breadturtle,Echo,1
Japan - Stage 1,Japan - Stage 1__match_0024,Round Robin [Bo5],1,Rialto,Telomere,Breadturtle,Vendetta,1
Japan - Stage 1,Japan - Stage 1__match_0024,Round Robin [Bo5],1,Rialto,Telomere,pav2l,Emre,1
Japan - Stage 1,Japan - Stage 1__match_0024,Round Robin [Bo5],1,Rialto,Telomere,pav2l,Cassidy,1
Japan - Stage 1,Japan - Stage 1__match_0024,Round Robin [Bo5],1,Rialto,Telomere,pav2l,Widowmaker,1
Japan - Stage 1,Japan - Stage 1__match_0024,Round Robin [Bo5],1,Rialto,Telomere,Vosa1q,Winston,1
Japan - Stage 1,Japan - Stage 1__match_0024,Round Robin [Bo5],1,Rialto,Telomere,Vosa1q,Hazard,1
Japan - Stage 1,Japan - Stage 1__match_0024,Round Robin [Bo5],1,Rialto,Telomere,Vosa1q,Zarya,1
Japan - Stage 1,Japan - Stage 1__match_0024,Round Robin [Bo5],1,Rialto,Telomere,kiibo,Brigitte,1
Japan - Stage 1,Japan - Stage 1__match_0024,Round Robin [Bo5],1,Rialto,Telomere,kiibo,Kiriko,1
Japan - Stage 1,Japan - Stage 1__match_0024,Round Robin [Bo5],1,Rialto,Telomere,kiibo,Illari,1
Japan - Stage 1,Japan - Stage 1__match_0024,Round Robin [Bo5],1,Rialto,Telomere,Elysia,Ana,1
Japan - Stage 1,Japan - Stage 1__match_0024,Round Robin [Bo5],1,Rialto,Telomere,Elysia,Juno,1
Japan - Stage 1,Japan - Stage 1__match_0024,Round Robin [Bo5],2,Aatlis,99DIVINE,SORI,Emre,1
Japan - Stage 1,Japan - Stage 1__match_0024,Round Robin [Bo5],2,Aatlis,99DIVINE,HRY,Tracer,1
Japan - Stage 1,Japan - Stage 1__match_0024,Round Robin [Bo5],2,Aatlis,99DIVINE,HRY,Symmetra,1
Japan - Stage 1,Japan - Stage 1__match_0024,Round Robin [Bo5],2,Aatlis,99DIVINE,ICHI,Mauga,1
Japan - Stage 1,Japan - Stage 1__match_0024,Round Robin [Bo5],2,Aatlis,99DIVINE,Supreme,Ana,1
Japan - Stage 1,Japan - Stage 1__match_0024,Round Robin [Bo5],2,Aatlis,99DIVINE,D4IJIN,Juno,1
Japan - Stage 1,Japan - Stage 1__match_0024,Round Robin [Bo5],2,Aatlis,Telomere,Breadturtle,Tracer,1
Japan - Stage 1,Japan - Stage 1__match_0024,Round Robin [Bo5],2,Aatlis,Telomere,Breadturtle,Vendetta,1
Japan - Stage 1,Japan - Stage 1__match_0024,Round Robin [Bo5],2,Aatlis,Telomere,pav2l,Emre,1
Japan - Stage 1,Japan - Stage 1__match_0024,Round Robin [Bo5],2,Aatlis,Telomere,pav2l,Sojourn,1
Japan - Stage 1,Japan - Stage 1__match_0024,Round Robin [Bo5],2,Aatlis,Telomere,Vosa1q,Mauga,1
Japan - Stage 1,Japan - Stage 1__match_0024,Round Robin [Bo5],2,Aatlis,Telomere,kiibo,Brigitte,1
Japan - Stage 1,Japan - Stage 1__match_0024,Round Robin [Bo5],2,Aatlis,Telomere,Elysia,Juno,1
Japan - Stage 1,Japan - Stage 1__match_0024,Round Robin [Bo5],3,Numbani,99DIVINE,SORI,Emre,1
Japan - Stage 1,Japan - Stage 1__match_0024,Round Robin [Bo5],3,Numbani,99DIVINE,HRY,Tracer,1
Japan - Stage 1,Japan - Stage 1__match_0024,Round Robin [Bo5],3,Numbani,99DIVINE,ICHI,Winston,1
Japan - Stage 1,Japan - Stage 1__match_0024,Round Robin [Bo5],3,Numbani,99DIVINE,Supreme,Wuyang,1
Japan - Stage 1,Japan - Stage 1__match_0024,Round Robin [Bo5],3,Numbani,99DIVINE,D4IJIN,Kiriko,1
Japan - Stage 1,Japan - Stage 1__match_0024,Round Robin [Bo5],3,Numbani,Telomere,Breadturtle,Tracer,1
Japan - Stage 1,Japan - Stage 1__match_0024,Round Robin [Bo5],3,Numbani,Telomere,pav2l,Emre,1
Japan - Stage 1,Japan - Stage 1__match_0024,Round Robin [Bo5],3,Numbani,Telomere,pav2l,Cassidy,1
Japan - Stage 1,Japan - Stage 1__match_0024,Round Robin [Bo5],3,Numbani,Telomere,Vosa1q,D.Va,1
Japan - Stage 1,Japan - Stage 1__match_0024,Round Robin [Bo5],3,Numbani,Telomere,kiibo,Brigitte,1
Japan - Stage 1,Japan - Stage 1__match_0024,Round Robin [Bo5],3,Numbani,Telomere,kiibo,Lúcio,1
Japan - Stage 1,Japan - Stage 1__match_0024,Round Robin [Bo5],3,Numbani,Telomere,Elysia,Kiriko,1
Japan - Stage 1,Japan - Stage 1__match_0024,Round Robin [Bo5],3,Numbani,Telomere,Elysia,Baptiste,1
Japan - Stage 1,Japan - Stage 1__match_0025,Round Robin [Bo5],0,Lijiang Tower,Please Not Hero Ban,Ky0n,Tracer,1
Japan - Stage 1,Japan - Stage 1__match_0025,Round Robin [Bo5],0,Lijiang Tower,Please Not Hero Ban,Ky0n,Emre,1
Japan - Stage 1,Japan - Stage 1__match_0025,Round Robin [Bo5],0,Lijiang Tower,Please Not Hero Ban,Ky0n,Echo,1
Japan - Stage 1,Japan - Stage 1__match_0025,Round Robin [Bo5],0,Lijiang Tower,Please Not Hero Ban,Soae,Mei,1
Japan - Stage 1,Japan - Stage 1__match_0025,Round Robin [Bo5],0,Lijiang Tower,Please Not Hero Ban,Soae,Vendetta,1
Japan - Stage 1,Japan - Stage 1__match_0025,Round Robin [Bo5],0,Lijiang Tower,Please Not Hero Ban,Soae,Torbjörn,1
Japan - Stage 1,Japan - Stage 1__match_0025,Round Robin [Bo5],0,Lijiang Tower,Please Not Hero Ban,homerunball,Orisa,1
Japan - Stage 1,Japan - Stage 1__match_0025,Round Robin [Bo5],0,Lijiang Tower,Please Not Hero Ban,homerunball,D.Va,1
Japan - Stage 1,Japan - Stage 1__match_0025,Round Robin [Bo5],0,Lijiang Tower,Please Not Hero Ban,Sakume,Kiriko,1
Japan - Stage 1,Japan - Stage 1__match_0025,Round Robin [Bo5],0,Lijiang Tower,Please Not Hero Ban,Sakume,Juno,1
Japan - Stage 1,Japan - Stage 1__match_0025,Round Robin [Bo5],0,Lijiang Tower,Please Not Hero Ban,NEIVIS,Lúcio,1
Japan - Stage 1,Japan - Stage 1__match_0025,Round Robin [Bo5],0,Lijiang Tower,ENTER FORCE.36,NewJ,Emre,1
Japan - Stage 1,Japan - Stage 1__match_0025,Round Robin [Bo5],0,Lijiang Tower,ENTER FORCE.36,NewJ,Genji,1
Japan - Stage 1,Japan - Stage 1__match_0025,Round Robin [Bo5],0,Lijiang Tower,ENTER FORCE.36,Edison,Tracer,1
Japan - Stage 1,Japan - Stage 1__match_0025,Round Robin [Bo5],0,Lijiang Tower,ENTER FORCE.36,Edison,Pharah,1
Japan - Stage 1,Japan - Stage 1__match_0025,Round Robin [Bo5],0,Lijiang Tower,ENTER FORCE.36,Heesung,Orisa,1
Japan - Stage 1,Japan - Stage 1__match_0025,Round Robin [Bo5],0,Lijiang Tower,ENTER FORCE.36,Heesung,Doomfist,1
Japan - Stage 1,Japan - Stage 1__match_0025,Round Robin [Bo5],0,Lijiang Tower,ENTER FORCE.36,Ydot,Lúcio,1
Japan - Stage 1,Japan - Stage 1__match_0025,Round Robin [Bo5],0,Lijiang Tower,ENTER FORCE.36,Gaisen,Kiriko,1
Japan - Stage 1,Japan - Stage 1__match_0025,Round Robin [Bo5],0,Lijiang Tower,ENTER FORCE.36,Gaisen,Juno,1
Japan - Stage 1,Japan - Stage 1__match_0025,Round Robin [Bo5],1,Esperança,Please Not Hero Ban,Ky0n,Cassidy,1
Japan - Stage 1,Japan - Stage 1__match_0025,Round Robin [Bo5],1,Esperança,Please Not Hero Ban,Ky0n,Emre,1
Japan - Stage 1,Japan - Stage 1__match_0025,Round Robin [Bo5],1,Esperança,Please Not Hero Ban,Soae,Symmetra,1
Japan - Stage 1,Japan - Stage 1__match_0025,Round Robin [Bo5],1,Esperança,Please Not Hero Ban,Soae,Vendetta,1
Japan - Stage 1,Japan - Stage 1__match_0025,Round Robin [Bo5],1,Esperança,Please Not Hero Ban,homerunball,D.Va,1
Japan - Stage 1,Japan - Stage 1__match_0025,Round Robin [Bo5],1,Esperança,Please Not Hero Ban,Sakume,Kiriko,1
Japan - Stage 1,Japan - Stage 1__match_0025,Round Robin [Bo5],1,Esperança,Please Not Hero Ban,NEIVIS,Lúcio,1
Japan - Stage 1,Japan - Stage 1__match_0025,Round Robin [Bo5],1,Esperança,ENTER FORCE.36,NewJ,Emre,1
Japan - Stage 1,Japan - Stage 1__match_0025,Round Robin [Bo5],1,Esperança,ENTER FORCE.36,Edison,Tracer,1
Japan - Stage 1,Japan - Stage 1__match_0025,Round Robin [Bo5],1,Esperança,ENTER FORCE.36,Heesung,Hazard,1
Japan - Stage 1,Japan - Stage 1__match_0025,Round Robin [Bo5],1,Esperança,ENTER FORCE.36,Ydot,Lúcio,1
Japan - Stage 1,Japan - Stage 1__match_0025,Round Robin [Bo5],1,Esperança,ENTER FORCE.36,Gaisen,Kiriko,1
Japan - Stage 1,Japan - Stage 1__match_0025,Round Robin [Bo5],2,Blizzard World,Please Not Hero Ban,Ky0n,Sojourn,1
Japan - Stage 1,Japan - Stage 1__match_0025,Round Robin [Bo5],2,Blizzard World,Please Not Hero Ban,Ky0n,Emre,1
Japan - Stage 1,Japan - Stage 1__match_0025,Round Robin [Bo5],2,Blizzard World,Please Not Hero Ban,Ky0n,Tracer,1
Japan - Stage 1,Japan - Stage 1__match_0025,Round Robin [Bo5],2,Blizzard World,Please Not Hero Ban,Soae,Symmetra,1
Japan - Stage 1,Japan - Stage 1__match_0025,Round Robin [Bo5],2,Blizzard World,Please Not Hero Ban,homerunball,Zarya,1
Japan - Stage 1,Japan - Stage 1__match_0025,Round Robin [Bo5],2,Blizzard World,Please Not Hero Ban,homerunball,D.Va,1
Japan - Stage 1,Japan - Stage 1__match_0025,Round Robin [Bo5],2,Blizzard World,Please Not Hero Ban,homerunball,Orisa,1
Japan - Stage 1,Japan - Stage 1__match_0025,Round Robin [Bo5],2,Blizzard World,Please Not Hero Ban,Sakume,Kiriko,1
Japan - Stage 1,Japan - Stage 1__match_0025,Round Robin [Bo5],2,Blizzard World,Please Not Hero Ban,NEIVIS,Lúcio,1
Japan - Stage 1,Japan - Stage 1__match_0025,Round Robin [Bo5],2,Blizzard World,ENTER FORCE.36,NewJ,Emre,1
Japan - Stage 1,Japan - Stage 1__match_0025,Round Robin [Bo5],2,Blizzard World,ENTER FORCE.36,NewJ,Widowmaker,1
Japan - Stage 1,Japan - Stage 1__match_0025,Round Robin [Bo5],2,Blizzard World,ENTER FORCE.36,Edison,Vendetta,1
Japan - Stage 1,Japan - Stage 1__match_0025,Round Robin [Bo5],2,Blizzard World,ENTER FORCE.36,Edison,Tracer,1
Japan - Stage 1,Japan - Stage 1__match_0025,Round Robin [Bo5],2,Blizzard World,ENTER FORCE.36,Edison,Symmetra,1
Japan - Stage 1,Japan - Stage 1__match_0025,Round Robin [Bo5],2,Blizzard World,ENTER FORCE.36,Heesung,Mauga,1
Japan - Stage 1,Japan - Stage 1__match_0025,Round Robin [Bo5],2,Blizzard World,ENTER FORCE.36,Heesung,Hazard,1
Japan - Stage 1,Japan - Stage 1__match_0025,Round Robin [Bo5],2,Blizzard World,ENTER FORCE.36,Heesung,Zarya,1
Japan - Stage 1,Japan - Stage 1__match_0025,Round Robin [Bo5],2,Blizzard World,ENTER FORCE.36,Ydot,Kiriko,1
Japan - Stage 1,Japan - Stage 1__match_0025,Round Robin [Bo5],2,Blizzard World,ENTER FORCE.36,Ydot,Brigitte,1
Japan - Stage 1,Japan - Stage 1__match_0025,Round Robin [Bo5],2,Blizzard World,ENTER FORCE.36,Ydot,Lifeweaver,1
Japan - Stage 1,Japan - Stage 1__match_0025,Round Robin [Bo5],2,Blizzard World,ENTER FORCE.36,Gaisen,Juno,1
Japan - Stage 1,Japan - Stage 1__match_0026,Round Robin [Bo5],0,Oasis,Lazuli,Setsuna,Sojourn,1
Japan - Stage 1,Japan - Stage 1__match_0026,Round Robin [Bo5],0,Oasis,Lazuli,Setsuna,Emre,1
Japan - Stage 1,Japan - Stage 1__match_0026,Round Robin [Bo5],0,Oasis,Lazuli,Setsuna,Cassidy,1
Japan - Stage 1,Japan - Stage 1__match_0026,Round Robin [Bo5],0,Oasis,Lazuli,Yot1y,Vendetta,1
Japan - Stage 1,Japan - Stage 1__match_0026,Round Robin [Bo5],0,Oasis,Lazuli,DOX,Orisa,1
Japan - Stage 1,Japan - Stage 1__match_0026,Round Robin [Bo5],0,Oasis,Lazuli,DOX,Doomfist,1
Japan - Stage 1,Japan - Stage 1__match_0026,Round Robin [Bo5],0,Oasis,Lazuli,NHZ,Lúcio,1
Japan - Stage 1,Japan - Stage 1__match_0026,Round Robin [Bo5],0,Oasis,Lazuli,umi,Kiriko,1
Japan - Stage 1,Japan - Stage 1__match_0026,Round Robin [Bo5],0,Oasis,Lazuli,umi,Juno,1
Japan - Stage 1,Japan - Stage 1__match_0026,Round Robin [Bo5],0,Oasis,Nyam Gaming,Daisy,Emre,1
Japan - Stage 1,Japan - Stage 1__match_0026,Round Robin [Bo5],0,Oasis,Nyam Gaming,Daisy,Symmetra,1
Japan - Stage 1,Japan - Stage 1__match_0026,Round Robin [Bo5],0,Oasis,Nyam Gaming,APDO,Tracer,1
Japan - Stage 1,Japan - Stage 1__match_0026,Round Robin [Bo5],0,Oasis,Nyam Gaming,APDO,Vendetta,1
Japan - Stage 1,Japan - Stage 1__match_0026,Round Robin [Bo5],0,Oasis,Nyam Gaming,APDO,Symmetra,1
Japan - Stage 1,Japan - Stage 1__match_0026,Round Robin [Bo5],0,Oasis,Nyam Gaming,Roxy,D.Va,1
Japan - Stage 1,Japan - Stage 1__match_0026,Round Robin [Bo5],0,Oasis,Nyam Gaming,mint,Lúcio,1
Japan - Stage 1,Japan - Stage 1__match_0026,Round Robin [Bo5],0,Oasis,Nyam Gaming,orca,Kiriko,1
Japan - Stage 1,Japan - Stage 1__match_0026,Round Robin [Bo5],1,Suravasa,Lazuli,Setsuna,Sojourn,1
Japan - Stage 1,Japan - Stage 1__match_0026,Round Robin [Bo5],1,Suravasa,Lazuli,Setsuna,Emre,1
Japan - Stage 1,Japan - Stage 1__match_0026,Round Robin [Bo5],1,Suravasa,Lazuli,Yot1y,Vendetta,1
Japan - Stage 1,Japan - Stage 1__match_0026,Round Robin [Bo5],1,Suravasa,Lazuli,Yot1y,Symmetra,1
Japan - Stage 1,Japan - Stage 1__match_0026,Round Robin [Bo5],1,Suravasa,Lazuli,DOX,Ramattra,1
Japan - Stage 1,Japan - Stage 1__match_0026,Round Robin [Bo5],1,Suravasa,Lazuli,NHZ,Brigitte,1
Japan - Stage 1,Japan - Stage 1__match_0026,Round Robin [Bo5],1,Suravasa,Lazuli,umi,Juno,1
Japan - Stage 1,Japan - Stage 1__match_0026,Round Robin [Bo5],1,Suravasa,Nyam Gaming,Daisy,Sojourn,1
Japan - Stage 1,Japan - Stage 1__match_0026,Round Robin [Bo5],1,Suravasa,Nyam Gaming,Daisy,Emre,1
Japan - Stage 1,Japan - Stage 1__match_0026,Round Robin [Bo5],1,Suravasa,Nyam Gaming,APDO,Tracer,1
Japan - Stage 1,Japan - Stage 1__match_0026,Round Robin [Bo5],1,Suravasa,Nyam Gaming,APDO,Vendetta,1
Japan - Stage 1,Japan - Stage 1__match_0026,Round Robin [Bo5],1,Suravasa,Nyam Gaming,APDO,Symmetra,1
Japan - Stage 1,Japan - Stage 1__match_0026,Round Robin [Bo5],1,Suravasa,Nyam Gaming,Roxy,Zarya,1
Japan - Stage 1,Japan - Stage 1__match_0026,Round Robin [Bo5],1,Suravasa,Nyam Gaming,Roxy,D.Va,1
Japan - Stage 1,Japan - Stage 1__match_0026,Round Robin [Bo5],1,Suravasa,Nyam Gaming,mint,Wuyang,1
Japan - Stage 1,Japan - Stage 1__match_0026,Round Robin [Bo5],1,Suravasa,Nyam Gaming,mint,Brigitte,1
Japan - Stage 1,Japan - Stage 1__match_0026,Round Robin [Bo5],1,Suravasa,Nyam Gaming,mint,Lúcio,1
Japan - Stage 1,Japan - Stage 1__match_0026,Round Robin [Bo5],1,Suravasa,Nyam Gaming,orca,Ana,1
Japan - Stage 1,Japan - Stage 1__match_0026,Round Robin [Bo5],1,Suravasa,Nyam Gaming,orca,Juno,1
Japan - Stage 1,Japan - Stage 1__match_0026,Round Robin [Bo5],2,Watchpoint: Gibraltar,Lazuli,Setsuna,Cassidy,1
Japan - Stage 1,Japan - Stage 1__match_0026,Round Robin [Bo5],2,Watchpoint: Gibraltar,Lazuli,Setsuna,Hanzo,1
Japan - Stage 1,Japan - Stage 1__match_0026,Round Robin [Bo5],2,Watchpoint: Gibraltar,Lazuli,Setsuna,Widowmaker,1
Japan - Stage 1,Japan - Stage 1__match_0026,Round Robin [Bo5],2,Watchpoint: Gibraltar,Lazuli,Yot1y,Tracer,1
Japan - Stage 1,Japan - Stage 1__match_0026,Round Robin [Bo5],2,Watchpoint: Gibraltar,Lazuli,DOX,Hazard,1
Japan - Stage 1,Japan - Stage 1__match_0026,Round Robin [Bo5],2,Watchpoint: Gibraltar,Lazuli,DOX,Doomfist,1
Japan - Stage 1,Japan - Stage 1__match_0026,Round Robin [Bo5],2,Watchpoint: Gibraltar,Lazuli,NHZ,Brigitte,1
Japan - Stage 1,Japan - Stage 1__match_0026,Round Robin [Bo5],2,Watchpoint: Gibraltar,Lazuli,NHZ,Baptiste,1
Japan - Stage 1,Japan - Stage 1__match_0026,Round Robin [Bo5],2,Watchpoint: Gibraltar,Lazuli,NHZ,Moira,1
Japan - Stage 1,Japan - Stage 1__match_0026,Round Robin [Bo5],2,Watchpoint: Gibraltar,Lazuli,umi,Ana,1
Japan - Stage 1,Japan - Stage 1__match_0026,Round Robin [Bo5],2,Watchpoint: Gibraltar,Nyam Gaming,Daisy,Freja,1
Japan - Stage 1,Japan - Stage 1__match_0026,Round Robin [Bo5],2,Watchpoint: Gibraltar,Nyam Gaming,Daisy,Cassidy,1
Japan - Stage 1,Japan - Stage 1__match_0026,Round Robin [Bo5],2,Watchpoint: Gibraltar,Nyam Gaming,Daisy,Emre,1
Japan - Stage 1,Japan - Stage 1__match_0026,Round Robin [Bo5],2,Watchpoint: Gibraltar,Nyam Gaming,APDO,Tracer,1
Japan - Stage 1,Japan - Stage 1__match_0026,Round Robin [Bo5],2,Watchpoint: Gibraltar,Nyam Gaming,Roxy,Hazard,1
Japan - Stage 1,Japan - Stage 1__match_0026,Round Robin [Bo5],2,Watchpoint: Gibraltar,Nyam Gaming,Roxy,D.Va,1
Japan - Stage 1,Japan - Stage 1__match_0026,Round Robin [Bo5],2,Watchpoint: Gibraltar,Nyam Gaming,Roxy,Sigma,1
Japan - Stage 1,Japan - Stage 1__match_0026,Round Robin [Bo5],2,Watchpoint: Gibraltar,Nyam Gaming,mint,Brigitte,1
Japan - Stage 1,Japan - Stage 1__match_0026,Round Robin [Bo5],2,Watchpoint: Gibraltar,Nyam Gaming,mint,Mizuki,1
Japan - Stage 1,Japan - Stage 1__match_0026,Round Robin [Bo5],2,Watchpoint: Gibraltar,Nyam Gaming,mint,Ana,1
Japan - Stage 1,Japan - Stage 1__match_0026,Round Robin [Bo5],2,Watchpoint: Gibraltar,Nyam Gaming,orca,Ana,1
Japan - Stage 1,Japan - Stage 1__match_0026,Round Robin [Bo5],2,Watchpoint: Gibraltar,Nyam Gaming,orca,Kiriko,1
Japan - Stage 1,Japan - Stage 1__match_0026,Round Robin [Bo5],3,Blizzard World,Lazuli,Setsuna,Sojourn,1
Japan - Stage 1,Japan - Stage 1__match_0026,Round Robin [Bo5],3,Blizzard World,Lazuli,Setsuna,Widowmaker,1
Japan - Stage 1,Japan - Stage 1__match_0026,Round Robin [Bo5],3,Blizzard World,Lazuli,Yot1y,Tracer,1
Japan - Stage 1,Japan - Stage 1__match_0026,Round Robin [Bo5],3,Blizzard World,Lazuli,Yot1y,Genji,1
Japan - Stage 1,Japan - Stage 1__match_0026,Round Robin [Bo5],3,Blizzard World,Lazuli,DOX,Winston,1
Japan - Stage 1,Japan - Stage 1__match_0026,Round Robin [Bo5],3,Blizzard World,Lazuli,NHZ,Wuyang,1
Japan - Stage 1,Japan - Stage 1__match_0026,Round Robin [Bo5],3,Blizzard World,Lazuli,NHZ,Jetpack Cat,1
Japan - Stage 1,Japan - Stage 1__match_0026,Round Robin [Bo5],3,Blizzard World,Lazuli,umi,Ana,1
Japan - Stage 1,Japan - Stage 1__match_0026,Round Robin [Bo5],3,Blizzard World,Nyam Gaming,Daisy,Sojourn,1
Japan - Stage 1,Japan - Stage 1__match_0026,Round Robin [Bo5],3,Blizzard World,Nyam Gaming,Daisy,Widowmaker,1
Japan - Stage 1,Japan - Stage 1__match_0026,Round Robin [Bo5],3,Blizzard World,Nyam Gaming,APDO,Tracer,1
Japan - Stage 1,Japan - Stage 1__match_0026,Round Robin [Bo5],3,Blizzard World,Nyam Gaming,APDO,Vendetta,1
Japan - Stage 1,Japan - Stage 1__match_0026,Round Robin [Bo5],3,Blizzard World,Nyam Gaming,APDO,Symmetra,1
Japan - Stage 1,Japan - Stage 1__match_0026,Round Robin [Bo5],3,Blizzard World,Nyam Gaming,Roxy,Hazard,1
Japan - Stage 1,Japan - Stage 1__match_0026,Round Robin [Bo5],3,Blizzard World,Nyam Gaming,mint,Lúcio,1
Japan - Stage 1,Japan - Stage 1__match_0026,Round Robin [Bo5],3,Blizzard World,Nyam Gaming,mint,Lifeweaver,1
Japan - Stage 1,Japan - Stage 1__match_0026,Round Robin [Bo5],3,Blizzard World,Nyam Gaming,orca,Kiriko,1
Japan - Stage 1,Japan - Stage 1__match_0026,Round Robin [Bo5],3,Blizzard World,Nyam Gaming,orca,Mercy,1
Japan - Stage 1,Japan - Stage 1__match_0026,Round Robin [Bo5],4,Esperança,Lazuli,Setsuna,Sojourn,1
Japan - Stage 1,Japan - Stage 1__match_0026,Round Robin [Bo5],4,Esperança,Lazuli,Yot1y,Vendetta,1
Japan - Stage 1,Japan - Stage 1__match_0026,Round Robin [Bo5],4,Esperança,Lazuli,DOX,Ramattra,1
Japan - Stage 1,Japan - Stage 1__match_0026,Round Robin [Bo5],4,Esperança,Lazuli,NHZ,Brigitte,1
Japan - Stage 1,Japan - Stage 1__match_0026,Round Robin [Bo5],4,Esperança,Lazuli,umi,Juno,1
Japan - Stage 1,Japan - Stage 1__match_0026,Round Robin [Bo5],4,Esperança,Nyam Gaming,Daisy,Emre,1
Japan - Stage 1,Japan - Stage 1__match_0026,Round Robin [Bo5],4,Esperança,Nyam Gaming,APDO,Vendetta,1
Japan - Stage 1,Japan - Stage 1__match_0026,Round Robin [Bo5],4,Esperança,Nyam Gaming,APDO,Tracer,1
Japan - Stage 1,Japan - Stage 1__match_0026,Round Robin [Bo5],4,Esperança,Nyam Gaming,Roxy,Zarya,1
Japan - Stage 1,Japan - Stage 1__match_0026,Round Robin [Bo5],4,Esperança,Nyam Gaming,mint,Wuyang,1
Japan - Stage 1,Japan - Stage 1__match_0026,Round Robin [Bo5],4,Esperança,Nyam Gaming,mint,Juno,1
